asm0,con0,eng0,idm0,asm1,con1,eng1,idm1,asm2,con2,eng2,idm2,asm3,con3,eng3,idm3,divide
0.5818380477913411,6.037977083333334,1.3763418827375444,0.8489230840029064,0.5813003012424051,5.729692708333333,1.3808686058633328,0.8411711774619917,0.5795088429272459,6.280471875000001,1.383401622293569,0.8411711774619917,0.5808746548475472,5.821509374999999,1.378223869015676,0.8482609160496642,nine
0.5491180590413411,6.717993750000001,1.4778682226831181,0.8342006482267083,0.5485960255170356,6.35575,1.4823800168838908,0.8253392647307389,0.5466344876771377,7.047048958333334,1.4847130560612367,0.8253392647307389,0.5484088525206161,6.446535416666668,1.4792996304258788,0.8337077073712609,nine
0.5208466057123473,7.136544791666666,1.5666399782294658,0.8239692202627384,0.520515852957357,6.600989583333334,1.571539708857562,0.8123867440890495,0.5183359798673501,7.471662500000001,1.5748898558457165,0.8123867440890495,0.519930864916992,6.909880729166667,1.5702047144593538,0.8206389461700594,nine
0.42231751429307735,9.06735833333333,1.8849071588508688,0.7751902810939314,0.42208362353352874,8.580872916666664,1.88996524335603,0.7621363844295822,0.41972788979844805,9.613161458333328,1.8927982328734696,0.7621363844295822,0.42250437956217435,8.803377083333329,1.8856366934579925,0.7738146973223775,nine
0.5170522161008031,7.227945833333331,1.5942942815984558,0.8175318644557256,0.5163642971815322,6.888885416666667,1.6006586238500529,0.8076095259915037,0.5144440127693689,7.634430208333335,1.6028341461018059,0.8076095259915037,0.5163995229204642,7.041131249999999,1.5971714691735095,0.8165917710241694,nine
0.6180912096299911,5.497528125,1.2660089864058672,0.8752948583206936,0.6186210726529943,4.289919791666665,1.2641157558414329,0.8545886758250639,0.6149523845841467,5.777461458333335,1.2773331537355075,0.8545886758250639,0.6147262245247399,5.4776822916666665,1.2780871671537206,0.8585723566520737,nine
0.47636454930338523,8.176121875,1.7118398877570213,0.8019548871902749,0.476140676636827,7.549958333333332,1.7161584502459244,0.7885379738702942,0.4736004491425237,8.627155208333333,1.7201861848530726,0.7885379738702942,0.4762856865874568,7.812003125000001,1.7128107052618005,0.7997962517637588,nine
0.5020044474055989,7.6030864583333315,1.6291707223462883,0.8121635491322083,0.5015100562038848,7.211068749999997,1.6342419490753284,0.802389395898457,0.49948672621392143,7.965497916666667,1.6369316570392691,0.802389395898457,0.5016443480506726,7.308294270833331,1.6304968484898172,0.8118490827107703,nine
0.4984954797607422,7.5835437500000005,1.6470206313764202,0.811113731816189,0.4980004866596138,7.127064583333334,1.6528808791421072,0.799882430187948,0.49591000196207696,8.000289583333336,1.655501361462553,0.799882430187948,0.4979813238926868,7.308242708333331,1.649964060761837,0.8095229226116709,nine
0.456401643744032,8.296766666666668,1.7731849055197826,0.7941307963183217,0.4563421768999567,7.654018750000002,1.7783726419945358,0.7813818448120893,0.45410221503390874,8.630594791666669,1.7822127616805472,0.7813818448120893,0.4562138843495009,7.994435416666666,1.7759819031238053,0.7912235298182938,nine
0.4875643368028427,7.801910416666667,1.6684189421314113,0.8098749136777903,0.48729032772569464,7.167677083333334,1.6739876749353666,0.7975868181776097,0.48495069388102213,8.130752083333334,1.6783998086662946,0.7975868181776097,0.48674151661512555,7.541690104166666,1.6731879811612862,0.8058350780492957,nine
0.5383124201003688,6.940429166666668,1.5141425050741486,0.831141980499351,0.5378191624945752,6.425269791666666,1.5192813571383221,0.8197469076103064,0.5355611815747072,7.288461458333332,1.5226362633318025,0.8197469076103064,0.5373996642176649,6.688370833333336,1.517201402376405,0.8281163176408943,nine
0.5810753240055337,6.0961291666666675,1.3855877787451507,0.8477447822792789,0.5803719310020612,5.760484375000001,1.3909224167917198,0.8388571857517768,0.5783786505818684,6.421586458333334,1.3936821938379578,0.8388571857517768,0.579842507375216,5.892695312500002,1.3889530109622437,0.8463265817961112,nine
0.49015179772840717,7.552709374999998,1.6785134212855617,0.8075317974689935,0.48974215868109794,7.1204552083333335,1.6853442876932698,0.7962744692164638,0.48768914250298423,7.953622916666664,1.6883552207852783,0.7962744692164638,0.48938063490505623,7.401207291666665,1.683384832421676,0.805011269438011,nine
0.5398376425645627,6.699267708333332,1.5155943727381787,0.8303339595691394,0.5391738242523875,6.367582291666667,1.5221417847679835,0.8206182489046334,0.5371316389016382,7.089389583333332,1.5253175622818715,0.8206182489046334,0.5384576763552519,6.617467708333335,1.5208712907290578,0.8274396874364911,nine
0.4092504153141277,9.57713229166667,1.9239133389280183,0.766533271577228,0.40893929562554227,8.997831250000003,1.9290209149056616,0.7548145883480181,0.4067869697691514,9.929644791666666,1.9320396193910059,0.7548145883480181,0.40990648050130224,9.088805208333332,1.9232974610829028,0.7676320083160706,nine
0.4727445867442492,8.22706875,1.7293876397332908,0.7972985275434222,0.47220960130805145,7.759677083333331,1.7352645967017108,0.7859807257306212,0.46994149624701603,8.652795833333334,1.7385461686319401,0.7859807257306212,0.47270767224500854,7.873857291666663,1.7306195698598845,0.7970680310503715,nine
0.4734171348795574,8.252897916666669,1.7163471359017322,0.7996107847310047,0.4732081927907989,7.708230208333333,1.7205003746829155,0.78836352762172,0.4709925963142902,8.591284375,1.7235247283248214,0.78836352762172,0.47341604334689663,7.849721875000001,1.7168821833081374,0.7990522163908959,nine
0.472828044976671,8.171937500000002,1.7211019465533786,0.7986974025879768,0.4724512343012153,7.720123958333333,1.7260666391591242,0.7883964878970335,0.4703474709117297,8.543127083333328,1.728860453462814,0.7883964878970335,0.47300906414171023,7.776728124999997,1.7211063237764024,0.7992820946924671,nine
0.6753079914605035,4.122090625,1.1043244491489785,0.8955669245236365,0.6747635228130427,3.3878135416666666,1.1101067006564866,0.8796572402590891,0.672219737565918,4.361026041666665,1.12102059382524,0.8796572402590891,0.6711517500542535,4.231971874999999,1.1231762955055948,0.8809397848290643,nine
0.6123471433279079,5.276540625,1.3145535710784848,0.8707611307786514,0.612120085799154,4.301885416666665,1.3190099206293127,0.8503433344193784,0.6087575166273326,5.636393750000002,1.3325638845732386,0.8503433344193784,0.6083687579573562,5.329565104166665,1.335543131985988,0.8533660539043866,nine
0.7202559159722223,3.6062500000000006,0.97707326930722,0.9096916584743195,0.7195550428352864,2.9618083333333334,0.9818667040365079,0.8953701358262092,0.716964291599121,3.8582750000000003,0.9917316882024803,0.8953701358262092,0.7159338617095266,3.6586119791666656,0.9947897003186739,0.8970025514378086,nine
0.54238125206543,6.388269791666666,1.5270560140985028,0.8482673314444219,0.5429783043907336,4.967505208333336,1.5294427311257766,0.8211483131362654,0.5387583297968208,6.686546875000001,1.5502006603669745,0.8211483131362654,0.5383746168527556,6.383029166666666,1.5537791250738051,0.8239340093224498,nine
0.5161272211908642,6.865645833333334,1.6132312564752085,0.8218653342468734,0.5154375703922524,6.345678124999999,1.6240388554430647,0.8086387298007573,0.5131402331784403,7.23346875,1.6299236540121367,0.8086387298007573,0.5140432994911018,6.753683333333333,1.6275529896244738,0.814640065561519,nine
0.8216735337749562,2.6508416666666674,0.6620338156013442,0.9344997472970359,0.8191412158458116,2.4584052083333345,0.6736110892326057,0.9283479962759292,0.8151371937790259,2.845697916666667,0.6841980451840837,0.9283479962759292,0.8136174877506513,2.766557812499999,0.6856778583965181,0.9285304734892745,one
0.8940006443950735,1.2861635416666668,0.41698338350480196,0.9626254493901942,0.8925885008186851,1.2408979166666667,0.42418574827127214,0.9599618360037345,0.8911671482218422,1.3733541666666667,0.4259815527976115,0.9599618360037345,0.8893400070187714,1.3344234375000001,0.42857758809196994,0.9594202469140282,one
0.7849064620247396,2.8140562500000006,0.7771422398761936,0.9245369676951807,0.7833860976318359,2.6255229166666667,0.7859481468492114,0.9192199998484372,0.7816253459046772,2.9548250000000005,0.7895132009006446,0.9192199998484372,0.7804192127501085,2.8132151041666673,0.7907170523907079,0.9201845111655328,one
0.7471533474913195,3.3210625000000005,0.9001515840239228,0.9110291215499107,0.7455364163346359,3.103085416666666,0.9102849626197644,0.9046556544340739,0.743557075548774,3.492922916666665,0.9150357864707382,0.9046556544340739,0.7427920611425782,3.3155833333333335,0.9151914258325403,0.9060902379971435,one
0.7490274122309031,3.2825583333333332,0.8423678473062113,0.9190787731356712,0.748318137415907,3.0934447916666667,0.846161852363502,0.9152230927182979,0.7467426001288522,3.295317708333333,0.8490112509476105,0.9152230927182979,0.7457794814946835,3.283983333333333,0.8485527353570582,0.9153902391328393,one
0.7323915156743712,3.628460416666667,0.8966863585031322,0.9110346667536027,0.731462128690321,3.4791239583333335,0.9012660448843208,0.9077289169421394,0.729802330103896,3.641083333333333,0.9043684231434324,0.9077289169421394,0.7286483587152783,3.662990625000001,0.9046108611017016,0.9077738059005853,one
0.7005228955886499,4.076040625000001,1.0275489833635791,0.895010654909517,0.699366730672201,3.8455458333333343,1.0351227006487618,0.8884226840352453,0.6975015467342126,4.260947916666668,1.039152142349024,0.8884226840352453,0.6969906033062068,4.101909895833333,1.0380027586303033,0.8905802993984525,one
0.7021578678087027,4.093870833333334,0.9917634114828753,0.9003378112103798,0.7013976924972869,3.8404166666666657,0.9961167339360935,0.8957053613814676,0.699676968852267,4.098194791666666,0.9995860447922158,0.8957053613814676,0.6989075300461153,4.076147916666668,0.99881917273112,0.8964817833342529,one
0.6708904240239799,4.404229166666668,1.108933051764458,0.8851333917489047,0.6699146237858075,4.175480208333333,1.116666716077703,0.8782101621041845,0.6680900402227099,4.632437500000001,1.1207894638943348,0.8782101621041845,0.6672241715039057,4.613899479166669,1.1203304384996606,0.8789446979671877,one
0.6886275063058815,4.307603124999999,1.0334182678379673,0.8951561470599416,0.6878262912011718,4.044120833333333,1.0379721194348717,0.8902300998404454,0.6861359338148326,4.343017708333333,1.0413713393868282,0.8902300998404454,0.6856796012445743,4.262744791666669,1.0396596837163377,0.8916781994842142,one
0.743668786521267,3.4590124999999987,0.861098733320423,0.9165272755969681,0.7429727750569665,3.2150739583333348,0.8645564713405767,0.9121424671324283,0.7413260015307618,3.4660885416666667,0.8675324458803365,0.9121424671324283,0.7404662251106764,3.4231072916666654,0.8669653709859136,0.9130812047294435,one
0.7634092865375428,3.1298729166666672,0.8040992718774892,0.9231874455980785,0.7625042251611327,2.926133333333334,0.8083318092754034,0.9184796652452445,0.7606393691620551,3.2134843750000006,0.8119077122343443,0.9184796652452445,0.75962082980089,3.1294536458333333,0.8118975121505428,0.9195239921722056,one
0.7079384909613717,4.0067843750000005,0.9748695248996464,0.9027937354573631,0.7073116609016923,3.7182218750000007,0.9787064083774005,0.8974666403524013,0.7054008227433269,4.053828125000002,0.9828433669501583,0.8974666403524013,0.7046870212999137,3.9913333333333343,0.9819637211282528,0.8984415973807659,one
0.7734542893098961,3.0393468749999997,0.7751989017848209,0.9259342486740896,0.7726835724018013,2.8388281250000005,0.7786700863247692,0.9216595892879689,0.7709163459969077,3.084769791666667,0.7819357872724411,0.9216595892879689,0.7697900919694008,3.057466666666666,0.7821775530040553,0.9221097639860367,one
0.7851974537315534,2.835151041666668,0.7426780591238916,0.9298759924132206,0.7845057584879558,2.6348781249999993,0.7460011828618268,0.924937477994556,0.7827287035999887,2.9293395833333333,0.7491699576070806,0.924937477994556,0.7818100511029729,2.8262041666666664,0.7488640502328845,0.9262135141124317,one
0.6608713247981768,4.561503125,1.0951603661518938,0.8885290880934881,0.6602793971620012,4.282772916666667,1.1014095690098142,0.8861375048169507,0.6586792442548285,4.3685447916666655,1.1049560417940756,0.8861375048169507,0.6573062072211369,4.696405729166667,1.1061647153577514,0.8826740558903629,one
0.6386978684109155,5.213977083333332,1.1946689252430058,0.875029288003681,0.6380484985123702,4.774127083333332,1.1993510852327227,0.8664707717844691,0.6357991844322372,5.349677083333333,1.2042848960202277,0.8664707717844691,0.6362001870437282,5.069991666666667,1.2007352296061917,0.870660212465487,one
0.75844661550727,3.227872916666666,0.8191474441403488,0.921697102548194,0.7577358626405157,2.9885958333333327,0.8226113428175235,0.9167278267447305,0.7559147185381399,3.2920302083333315,0.8260968891196245,0.9167278267447305,0.7551491884461804,3.187546875,0.8252875178784463,0.9179343639530649,one
0.7445561506819661,3.521969791666667,0.8628274048072234,0.9153760948179931,0.7438470567762586,3.2937697916666675,0.8664304336246813,0.911016566188837,0.7420608431491426,3.5447333333333333,0.8698041141119104,0.911016566188837,0.7411640017355683,3.500166145833334,0.8693627751924721,0.9118278564021096,one
0.7435043217111543,3.5539541666666663,0.865935141283398,0.9143645687124605,0.742698942212456,3.3477791666666668,0.8700214974386693,0.9108547011870123,0.7410569826521805,3.5362291666666668,0.8729154972564908,0.9108547011870123,0.7401452099723307,3.533906250000001,0.8723824275205968,0.9111916342578231,one
0.7368786647580292,3.5689385416666672,0.8870708075464764,0.913451742892455,0.7361379228824871,3.3093697916666667,0.8909866527532403,0.9080967649185925,0.7343275610224069,3.6355124999999995,0.8945497169998479,0.9080967649185925,0.7335253387559676,3.5379979166666664,0.893966627058445,0.9094756547821274,one
0.6874814859960937,4.2156708333333315,1.0284264097567226,0.8958692985848048,0.6867836172759324,3.980857291666667,1.033978516109268,0.8927573074016723,0.685220656705458,4.13694375,1.0373605890708755,0.8927573074016723,0.6839859547325303,4.334132812500002,1.0376690121583563,0.8907835441589398,one
0.7710989643701174,3.0130864583333334,0.769956132028279,0.9279771827329484,0.7704233648404946,2.779933333333334,0.7728304590332301,0.9241497825169077,0.7688181964824762,3.0016145833333328,0.7756326754477653,0.9241497825169077,0.767888320502929,2.9519572916666665,0.7751009185083166,0.9248030877326322,one
0.7229925253428825,3.7167624999999993,0.919339799261533,0.9100391104387828,0.7221459940022789,3.4810020833333333,0.9236510610640626,0.9060092858901905,0.7205270357826064,3.701206250000001,0.9268452228970716,0.9060092858901905,0.7196202018429901,3.6860557291666662,0.9263427604536286,0.9064928224649605,one
0.6964641019341362,4.046960416666667,0.9994852494028088,0.9009075171412654,0.6958006199414059,3.7663968749999994,1.0038840133433258,0.8966450936652083,0.6942546949769421,4.003238541666666,1.0069805358251038,0.8966450936652083,0.6934159423301867,4.007746354166667,1.0062686620040913,0.8968093890502598,one
0.6701715299376088,4.547769791666667,1.0808655252566322,0.8911699533892405,0.6697084866927083,4.16363125,1.0846909669776281,0.8853503717160764,0.667933202456326,4.521869791666666,1.088906431942726,0.8853503717160764,0.6675815128379994,4.4518536458333315,1.0868207273542954,0.8866623991197116,one
0.6605143337537979,4.7851427083333355,1.1129692237766613,0.8840029726733898,0.6599700196115451,4.489723958333336,1.1175250152766825,0.8811081501118294,0.6583677076793076,4.636926041666667,1.1208445884714964,0.8811081501118294,0.6578617669471573,4.787997916666667,1.1192273368527563,0.8800725208456995,one
0.6795125987033421,4.3071270833333335,1.0635855119462216,0.8950963397240778,0.6791095865646699,3.8563895833333324,1.0660049513193788,0.8855434674113194,0.6766781367190208,4.504069791666668,1.0722410751268912,0.8855434674113194,0.6760606204003905,4.421647916666668,1.0717141970022732,0.8871684660705571,one
0.6982135647553172,4.094234375000003,1.0052536903330147,0.9006636525508166,0.6977341008620872,3.705209375,1.0079487100398616,0.893387703354628,0.6955532992803275,4.192112499999999,1.0134043530128043,0.893387703354628,0.6948411381022139,4.178687499999998,1.0126794982921234,0.8943303076479387,one
0.6470275250721569,4.731063541666667,1.1437954921738105,0.8869384079912325,0.6467899248665366,4.145487499999999,1.1468780565117798,0.8778786443179531,0.6445750494197582,4.724566666666666,1.1542211706963208,0.8778786443179531,0.6434461246191401,4.8763635416666675,1.1547781790728566,0.876759034519352,one
0.751989792160916,3.1854239583333337,0.8387250449251505,0.9220076623823292,0.7511840161046006,2.873217708333333,0.8416717556078215,0.9139292851504593,0.7488196263349066,3.4007750000000003,0.8473911525091996,0.9139292851504593,0.747574549313693,3.3407687500000014,0.8488016949679724,0.9148381054799006,one
0.7070327235687935,3.9232875,0.9844316317593862,0.904172170195551,0.706474239104817,3.4883770833333334,0.9870312071024017,0.8943902941566101,0.7042109885549581,4.14665,0.9924589556822344,0.8943902941566101,0.7035593068907333,4.008779687500001,0.9923564319581806,0.8965441631622345,one
0.7100834532416449,3.9089208333333327,0.9763450817416603,0.9045815509888064,0.7096022619628902,3.5134906249999993,0.9786948288631392,0.8953944374816684,0.70725022728597,4.136538541666669,0.9842618542338686,0.8953944374816684,0.7065328000792099,4.034446875,0.9842912493136586,0.8970379340302743,one
0.750036790537109,3.2459499999999997,0.8462347135806512,0.9206005387651609,0.7495834322791887,2.9256374999999992,0.8482816794609362,0.9130068514349932,0.7473769949747717,3.4093260416666666,0.8534265734407246,0.9130068514349932,0.7463953267024747,3.349686979166667,0.8536621678401962,0.9139306996092119,one
0.6173944583306208,5.193465624999997,1.2315791532457323,0.8799576014479814,0.6177990425857208,4.292232291666667,1.2314758529467544,0.865858465172303,0.6146652000935874,5.219164583333332,1.2440515146990998,0.865858465172303,0.6136785871001517,5.237979166666667,1.2446708782620137,0.8660201478404371,one
0.6207094899321834,5.169548958333333,1.236919597138963,0.877614529302334,0.6206818641552732,4.378217708333333,1.2379995526645715,0.8626286860210353,0.6178257681030276,5.371072916666667,1.2473827362416077,0.8626286860210353,0.6171995976974822,5.265181770833335,1.2475284933994053,0.8645760448845649,one
0.6369358575558808,4.977228125000001,1.189772039753824,0.8826268072633455,0.6368645506391063,4.210186458333334,1.1908740186987703,0.8683208068550766,0.634009481259494,5.176431249999999,1.200147440079452,0.8683208068550766,0.633193231685112,5.081394270833333,1.2007993754101656,0.8699238561800782,one
0.6643081254519319,4.611439583333334,1.1149396553231163,0.886571517864902,0.6639453949717877,4.195941666666668,1.1182735778759103,0.877704309455259,0.6617608124568687,4.793813541666666,1.1235474719238807,0.877704309455259,0.6610531191292317,4.7571593750000005,1.1232815430143985,0.8788843016225242,one
0.6662274387820094,4.5506197916666675,1.1133546635098477,0.8892980879248359,0.6658259086116529,3.9985499999999985,1.1154519728780616,0.8768444770654802,0.6632131839423285,4.8686010416666665,1.1220769119375538,0.8768444770654802,0.6627278756993275,4.677686458333333,1.1222858700563623,0.8796888208259509,one
0.6316306979947915,5.089638541666669,1.2137592016238996,0.8766403298867854,0.6311884260584857,4.500059374999999,1.2170686323628364,0.8638629835405499,0.628515988929308,5.394160416666669,1.2247813707504944,0.8638629835405499,0.6281377610194225,5.279627604166668,1.2240452791087941,0.8659829658976487,one
0.5957590896158858,5.519661458333331,1.308016455389804,0.8720127099845542,0.5961416136800128,4.496337499999998,1.3069926372946354,0.8531850231141087,0.5925310670814347,5.767007291666667,1.321580069680306,0.8531850231141087,0.5918504847086581,5.6459984374999985,1.3220185649686365,0.8549038431409527,one
0.5953968231537551,5.478001041666667,1.314646054902748,0.8694802769843359,0.5957002040809463,4.556230208333332,1.315536865738507,0.8521405080123855,0.5924219168622502,5.714536458333334,1.3282338509678229,0.8521405080123855,0.5917710256401909,5.632125520833334,1.328394744942103,0.8535948224701185,one
0.5780790150585938,5.833355208333335,1.367291547405495,0.86168470029982,0.5785590298795573,4.8718562499999996,1.3681980954804862,0.8442873265193442,0.5753101987502716,6.042102083333332,1.3800257799240385,0.8442873265193442,0.5747462854264321,5.960652604166666,1.3799520842655477,0.8460921263864671,one
0.6214002229361981,5.175687500000003,1.250772356434908,0.8745630780171382,0.6212214295925561,4.42845,1.2528646327925441,0.8592264435940195,0.618207698977051,5.503353125,1.2624508040491615,0.8592264435940195,0.617957446735568,5.292138541666669,1.2619637373497417,0.8620651788645848,one
0.44963743149088536,8.423892708333332,1.7821015670538491,0.7981492989928872,0.4501548303200956,7.5385729166666655,1.786133979786747,0.7807726298860524,0.4468451065079754,8.808636458333337,1.7946307254667127,0.7807726298860524,0.4489408527750653,8.085875000000001,1.7882531004590594,0.7899115893553303,seven
0.3721008875922308,9.963209374999998,2.0478214504605154,0.7592437760449449,0.3732541513156469,8.813820833333335,2.051961129430606,0.737078193611046,0.369284545208062,10.423223958333335,2.063259715375724,0.737078193611046,0.3715075356548397,9.668757291666669,2.056856903163771,0.7471197552179498,seven
0.42589561833441864,8.956708333333331,1.8761859505454879,0.782540930740695,0.42634236882487,8.045572916666666,1.8810368845213898,0.7643026659718015,0.4229795096823458,9.398973958333334,1.8892629858420598,0.7643026659718015,0.4250386972070316,8.672148958333336,1.883763069500588,0.7740356853929102,seven
0.40372855343315966,9.224885416666666,1.9469128753490963,0.7753332613601907,0.40467268961914055,8.096122916666666,1.951736917793762,0.7554361535230186,0.40088410715250655,9.571644791666667,1.9626294959004997,0.7554361535230186,0.40234824483561205,9.034764583333333,1.9583234828571479,0.7630241435203694,seven
0.43923683017089826,8.982612499999997,1.830011321048875,0.7869141197131977,0.4398376196609156,8.080311458333332,1.8325550236908255,0.769641006965055,0.4363013268725583,9.420005208333334,1.840850167014885,0.769641006965055,0.43904951205078135,8.591092708333331,1.8336746937184192,0.7809554841062857,seven
0.4477727381559248,8.402663541666666,1.7988153657291246,0.795039364830127,0.44841649604980466,7.510228125000002,1.8028598729759988,0.7779203118014061,0.44500013792182075,8.769716666666667,1.8121114213865712,0.7779203118014061,0.4465088560134551,8.206522916666666,1.807431906817056,0.7857717018102282,seven
0.42915237737575956,9.119090625,1.8668405165519923,0.7838037889600364,0.42985683829427096,8.035345833333334,1.8698072913509323,0.7645635046428935,0.4259332330498589,9.5177125,1.8805627806777054,0.7645635046428935,0.4281848985503472,8.791616666666668,1.8745182200818407,0.7744620584329085,seven
0.49560741688530824,7.565747916666668,1.649034539852132,0.8160350610391803,0.49579838855468755,6.808030208333334,1.6534819240876866,0.8017226662744923,0.49276683166476765,7.878187499999999,1.6610862002527498,0.8017226662744923,0.49444693985405824,7.282247916666668,1.655624476635783,0.8094145476326126,seven
0.4818044359852433,7.955015624999999,1.6878172986163078,0.8092974196807723,0.4821402794395615,7.1602000000000015,1.6911979415131297,0.7943514359789035,0.47908164837646505,8.294329166666666,1.6985165525881765,0.7943514359789035,0.48100074580349383,7.595347916666671,1.6930113517837695,0.8033808723939144,seven
0.42137400333875874,9.019605208333333,1.895207129564787,0.7789647896611775,0.4218194614643012,8.107748958333335,1.9003198430835073,0.7618646241392175,0.41857294943060996,9.389694791666669,1.9085779161431846,0.7618646241392175,0.42024026767252604,8.785430208333334,1.9040816543908536,0.7706848824126589,seven
0.3745424381174047,10.138341666666667,2.0427048963944707,0.7586294495535644,0.375425156764323,8.949821875,2.04694612432588,0.7361225841782072,0.37145319393636045,10.63206145833333,2.057648338030438,0.7361225841782072,0.3739219874050566,9.754341666666667,2.051184122790865,0.7469311373440128,seven
0.4297861933121744,9.181362499999999,1.864407095108498,0.7818028469704466,0.4304002950526257,8.241213541666664,1.867260550512109,0.7636074525541847,0.42690968551188146,9.652961458333333,1.874855987688194,0.7636074525541847,0.42959199558322453,8.769984375000002,1.8685290218633863,0.7754372786904902,seven
0.3914443657492404,9.6124625,1.990642407093567,0.7648913113047722,0.39225055577473955,8.578478125000002,1.9952154773158026,0.745562924772948,0.388966545308431,10.015097916666667,2.0033012119611886,0.745562924772948,0.3911849614979384,9.303596875000002,1.9973924293501883,0.7560331856163703,seven
